,num_cluster,Purity,AMI,ARI
0,3,0.5931372549019608,0.27328360077747443,0.1752424201883909
1,4,0.5931372549019608,0.22418179606614255,0.17694748433703114
2,5,0.5594362745098039,0.1662302344785452,0.12344701732196885
3,6,0.554606401384083,0.1607579672816376,0.12902749785588627
4,7,0.5880911188004614,0.16630453841056284,0.11024068746712341
5,8,0.6026167820069204,0.16262358884540076,0.09473229724005172
6,9,0.5722678777393311,0.15160468487625925,0.06908397083797466
7,10,0.5760524798154556,0.15257786111792765,0.08431592265841811
8,11,0.6100778546712803,0.15774744225263135,0.07838257093281933
9,12,0.5723760092272203,0.14893046904101453,0.0666606239876014
10,13,0.5928489042675894,0.14250946835679568,0.06380890486942849
11,14,0.5494521337946944,0.11982968355391206,0.05667907919689925
12,15,0.5701052479815456,0.13124591108048034,0.05930218704399889
13,16,0.5433246828143022,0.1188671696368972,0.04787772477944719
14,17,0.5435409457900807,0.10753529301676279,0.039819974347456065
15,18,0.5844506920415224,0.12342067832104209,0.04872306192853394
16,19,0.5476499423298731,0.10671718918954845,0.040598766784865896
17,20,0.5569132064590542,0.11833659297389125,0.04370225176615714
18,21,0.5778546712802768,0.12300841814989498,0.04062901375015603
19,22,0.5824682814302191,0.11729448069094098,0.039441429896973995
20,23,0.5620314302191465,0.1149994143751622,0.03354914616738968
21,24,0.5781430219146482,0.12054998551852687,0.03603770843807635
22,25,0.5793685121107266,0.12013766636503714,0.037481505545528836
23,26,0.5684832756632064,0.11414163867219759,0.033240935777911707
24,27,0.5883073817762399,0.11772369028853193,0.036296372463684695
25,28,0.5755478662053056,0.11375175581138594,0.03492296261597828
26,29,0.6034097462514417,0.1289487435846074,0.03805509600277182
27,30,0.5557598039215687,0.10209394395231285,0.02756121312967838
28,31,0.5848832179930796,0.11355898024237361,0.02840464121227944
29,32,0.5850994809688581,0.11249713054037748,0.030395595610774703
30,33,0.5742863321799307,0.11069231172708144,0.026463443841062962
31,34,0.5717272202998847,0.11076216270799612,0.02852429666308092
32,35,0.6122404844290658,0.12370885657863408,0.03246951079161121
33,36,0.5949754901960784,0.11134118963214676,0.030186657165633495
34,37,0.5911548442906575,0.1166700183528092,0.027379691953421215
35,38,0.5648788927335641,0.1041357749827376,0.02288084052009364
36,39,0.5883073817762399,0.11268106442861275,0.02660719675823515
37,40,0.5755478662053056,0.11128284360413748,0.024231056885383302
38,41,0.5664287773933102,0.09769044029052533,0.02177948292822791
39,42,0.5701773356401384,0.10747743260186339,0.024479947890333944
40,43,0.5755478662053056,0.10090318587134227,0.020152331643776437
41,44,0.5679426182237601,0.10154857610692908,0.023926148098388864
42,45,0.5437211649365629,0.08965519781534897,0.017823787585796613
43,46,0.5706819492502884,0.09370464950881281,0.019310608633669655
44,47,0.5737456747404844,0.09867810498869567,0.021058263206835973
45,48,0.5592920991926182,0.0934954956898182,0.018434131223950604
46,49,0.5857122260668973,0.1081941500269152,0.024178897679804585
47,50,0.5719795271049596,0.1050698239487305,0.02044860085890646
48,51,0.5950475778546713,0.104495531463531,0.025019731323528072
49,52,0.6006704152249135,0.11064274653031272,0.022596500029400658
50,53,0.5704656862745098,0.09656049790424182,0.020070465535934924
51,54,0.5944708765859285,0.10584482380729977,0.022252255829102705
52,55,0.5694925028835064,0.09651488718782374,0.018169198983086887
53,56,0.5755478662053056,0.09357635652815781,0.0170102072101684
54,57,0.5745746828143022,0.10149600997214199,0.020915061244408315
55,58,0.5799812572087658,0.10681837677536954,0.022006009290706677
56,59,0.583729815455594,0.1002611787161707,0.01916059853385128
57,60,0.5941104382929643,0.11619403992843556,0.023375340056044375
58,61,0.5870098039215687,0.10501864522406242,0.02090728978108605
59,62,0.5927407727797002,0.10658822002040083,0.02029667909973786
60,63,0.6024726066897347,0.11308592678896526,0.022148540970053445
61,64,0.5883794694348328,0.1025104860983508,0.01736593669684048
62,65,0.5616709919261822,0.0937698911304404,0.01637112535549866
63,66,0.5828287197231834,0.10048483584548884,0.01617774139736102
64,67,0.5821078431372549,0.10176958650592517,0.017654914306504243
65,68,0.5890282583621684,0.10768531524218301,0.019478279608210355
66,69,0.6049235870818915,0.11263887923944697,0.018888866188132947
67,70,0.5882352941176471,0.1059582126333634,0.018943503409911414
